:"Unnamed: 0":Name:Author:Price:Link
18:21:Філософ, якому бракувало мудрості:Л. Гунель:180.0:"https://bookclub.ua/catalog/books/pop/filosof-yakomu-brakuvalo-mudrosti"
19:22:Молоко з кров’ю:Л. Дашвар:165.0:"https://bookclub.ua/catalog/books/pop/moloko-z-krovyu-2"
20:23:Точка обману:Д. Браун:240.0:"https://bookclub.ua/catalog/books/pop/tochka-obmanu"
21:24:Декамерон по-львівськи, або Понеділкові історії:Є. Лотоцька:250.0:"https://bookclub.ua/catalog/books/pop/dekameron-po-lvivski-abo-ponedilkovi-istoriyi"
22:25:Сафарі на щастя:С. Талан:155.0:"https://bookclub.ua/catalog/books/pop/safari-na-shchastya"
23:26:Хроніки загублених душ. Шлях Давида:Є. Восковнюк:140.0:"https://bookclub.ua/catalog/books/pop/hroniki-zagublenih-dush-shlyah-davida"
24:27:П’ять четвертинок апельсина:Дж. Гарріс:210.0:"https://bookclub.ua/catalog/books/pop/pyat-chetvertinok-apelsina"
25:29:Де немає Бога:М. Кідрук:165.0:"https://bookclub.ua/catalog/books/pop/de-nemaie-boga"
26:30:Рік Потопу. Книга 2:М. Етвуд:239.0:"https://bookclub.ua/catalog/books/pop/rik-potopu"
27:31:Грішниця:О. Печорна:145.0:"https://bookclub.ua/catalog/books/pop/grishnicya-2"
28:33:Комплект з 3 книг Макса Кідрука за суперціною:М. Кідрук:450.0:"https://bookclub.ua/catalog/books/pop/komplekt-z-3-knig-maksa-kidruka-za-supercinoyu"
29:34:Салимове Лігво:С. Кінг:270.0:"https://bookclub.ua/catalog/books/pop/salimove-ligvo"
30:35:Miсто порожніх. Втеча з дому дивних дітей. Книга 2:Р. Ріґґз:240.0:"https://bookclub.ua/catalog/books/pop/misto-porojnih-vtecha-z-domu-divnih-ditey-kniga-2"
31:36:Орикс і Деркач. Книга 1:М.  Етвуд:239.0:"https://bookclub.ua/catalog/books/pop/oriks-i-derkach"
32:37:Де живе свобода. Її полиновий присмак. Книга 2:С. Талан:155.0:"https://bookclub.ua/catalog/books/pop/de-jive-svoboda-yiyi-polinoviy-prismak-kniga-2"
33:38:Ожинове вино + П’ять четвертинок апельсина:Дж. Гарріс:370.0:"https://bookclub.ua/catalog/books/pop/ojinove-vino-pyat-chetvertinok-apelsina"
34:39:Село не люди:Л. Дашвар:165.0:"https://bookclub.ua/catalog/books/pop/selo-ne-lyudi-2"
35:41:Вересневі вогні. Книга 3:К. Р. Сафон:205.0:"https://bookclub.ua/catalog/books/pop/veresnevi-vogni"
36:42:Чорна дошка:Н. Доляк:145.0:"https://bookclub.ua/catalog/books/pop/chorna-doshka-1"
37:43:Львів. Пристрасті. Таємниці:Н. Нікалео та ін.:145.0:"https://bookclub.ua/catalog/books/pop/lviv-pristrasti-taiemnici"
38:44:Спів Божої пташки:В. Шкляр:200.0:"https://bookclub.ua/catalog/books/pop/spiv-bojoyi-ptashki"
39:45:Історії звичайного безуму:Ч. Буковски:300.0:"https://bookclub.ua/catalog/books/pop/istoriyi-zvichaynogo-bezumu"
40:46:Історія втраченої дитини. Книга 4:Е. Ферранте:210.0:"https://bookclub.ua/catalog/books/pop/istoriya-vtrachenoyi-ditini-kniga-4"
41:47:Гра янгола. Книга 2:К. Р. Сафон:215.0:"https://bookclub.ua/catalog/books/pop/gra-yangola-kniga-2"
42:48:Смерть бере відпустку:Ж. Сарамаґу:155.0:"https://bookclub.ua/catalog/books/pop/smert-bere-vidpustku"
43:49:Заповіти:М. Етвуд:239.0:"https://bookclub.ua/catalog/books/pop/zapoviti"
44:50:Володар Туману. Книга 1:К. Р. Сафон:205.0:"https://bookclub.ua/catalog/books/pop/volodar-tumanu-kniga-1"
45:51:Ринок м’яса:Дж. Довсон:260.0:"https://bookclub.ua/catalog/books/pop/rinok-myasa"
46:52:Айвенко, або Чоловіки — це...:Л. Таран:120.0:"https://bookclub.ua/catalog/books/pop/ayvenko-abo-choloviki-ce"
47:53:У мене все добре, а в тебе?:К. Пеґан:190.0:"https://bookclub.ua/catalog/books/pop/u-mene-vse-dobre-a-v-tebe"
48:54:Історія нового імені. Книга 2:Е. Ферранте:210.0:"https://bookclub.ua/catalog/books/pop/istoriya-novogo-imeni-kniga-2"
49:55:Лабіринт духів. Книга 4:К. Р. Сафон:240.0:"https://bookclub.ua/catalog/books/pop/labirint-duhiv-kniga-4"
50:56:Дівчина Онлайн у турне:З. Заґґ:200.0:"https://bookclub.ua/catalog/books/pop/divchina-onlayn-u-turne"
51:57:Симон:Н. Абгарян:250.0:"https://bookclub.ua/catalog/books/pop/simon"
52:58:Смерть місис Вестевей:Р. Веа:200.0:"https://bookclub.ua/catalog/books/pop/smert-misis-vestevey"
53:59:Про жінок і сіль:Г. Гарсіа:199.0:"https://bookclub.ua/catalog/books/pop/pro-jinok-i-sil"
54:60:Де живе свобода. Книга 1:С. Талан:155.0:"https://bookclub.ua/catalog/books/pop/de-jive-svoboda"
55:62:Беззоряне море:Е. Морґенштерн:270.0:"https://bookclub.ua/catalog/books/pop/bezzoryane-more"
56:63:Колекціонер:Дж. Фаулз:180.0:"https://bookclub.ua/catalog/books/pop/kolekcioner-1"
57:64:Рейс Каїр – Касабланка:Аль-Фіккі Сога:170.0:"https://bookclub.ua/catalog/books/pop/reys-kayir-kasablanka"
58:65:Шантарам:Г. Д. Робертс:400.0:"https://bookclub.ua/catalog/books/pop/shantaram-2-ten-gory-3"
59:66:Життя після смерті Маші звичайної:О. Навроцька:250.0:"https://bookclub.ua/catalog/books/pop/jittya-pislya-smerti-mashi-zvichaynoyi"
60:67:Рум’яна:Р. Кіршенбаум:220.0:"https://bookclub.ua/catalog/books/pop/rumyana"
61:68:Підземний світ:Д. Делілло:520.0:"https://bookclub.ua/catalog/books/pop/pidzemniy-svit"
62:70:Бляшаний чоловік:С. Вінман:200.0:"https://bookclub.ua/catalog/books/pop/blyashaniy-cholovik"
63:71:Туманне місто:К. Р. Сафон:205.0:"https://bookclub.ua/catalog/books/pop/tumanne-misto"
64:72:Комплект з 4 книжок Дена Брауна за суперціною:Д. Браун:860.0:"https://bookclub.ua/catalog/books/pop/komplekt-z-4-knijok-dena-brauna-za-supercinoyu"
65:73:Комплект з 7 книжок К. Р. Сафона за суперціною:К. Р. Сафон:999.0:"https://bookclub.ua/catalog/books/pop/komplekt-z-7-knijok-k-r-safona-za-supercinoyu"
66:74:Комплект з 6 книжок Дена Брауна за суперціною:Д. Браун:1200999.0:"https://bookclub.ua/catalog/books/pop/komplekt-z-6-knijok-dena-brauna-za-supercinoyu-2"
67:75:Щасливі не плачуть:З. Лешко:125.0:"https://bookclub.ua/catalog/books/pop/shchaslivi-ne-plachut"
68:76:Черевички божої матері:М. Матіос:180.0:"https://bookclub.ua/catalog/books/pop/cherevichki-bojoyi-materi"
69:78:Ідеальне Різдво для собаки:Б. Кемерон:205.0:"https://bookclub.ua/catalog/books/pop/idealne-rizdvo-dlya-sobaki"
70:79:Комплект «Трилогія туману»:К. Р. Сафон:550.0:"https://bookclub.ua/catalog/books/pop/komplekt-trilogiya-tumanu"
71:80:Брехливе життя дорослих:Е. Ферранте:215.0:"https://bookclub.ua/catalog/books/pop/brehlive-jittya-doroslih"
72:81:Повість про останню любов:О. Калина:120.0:"https://bookclub.ua/catalog/books/pop/povist-pro-ostannyu-lyubov"
73:83:Нічний потяг:М. Еміс:165.0:"https://bookclub.ua/catalog/books/pop/nichniy-potyag"
74:85:Комплект з 5 книг Василя Шкляра за суперціною:В. Шкляр:910.0:"https://bookclub.ua/catalog/books/pop/komplekt-z-5-knig-vasilya-shklyara-za-supercinoyu"
75:86:Комплект з 4 книг О. Печорної за суперціною:О. Печорна:510.0:"https://bookclub.ua/catalog/books/pop/komplekt-z-4-knig-o-pechornoyi-za-supercinoyu"
76:87:Комплект книг «Неаполітанські романи» — 4 книги:Е. Ферранте:750.0:"https://bookclub.ua/catalog/books/pop/komplekt-knig-neapolitanski-romani-4-knigi"
77:88:Жінка у вікні:Е. Дж. Фінн:165.0:"https://bookclub.ua/catalog/books/pop/jinka-u-vikni-1"
78:89:У затінку земної жінки:О. Печорна:145.0:"https://bookclub.ua/catalog/books/pop/u-zatinku-zemnoyi-jinki"
79:90:Плач пересмішниці:Н. Гуменюк:145.0:"https://bookclub.ua/catalog/books/pop/plach-peresmishnici"
80:91:Майже ніколи не навпаки:М. Матіос:180.0:"https://bookclub.ua/catalog/books/pop/mayje-nikoli-ne-navpaki-1"
81:92:Крадійка книжок:М. Зузак:165.0:"https://bookclub.ua/catalog/books/pop/kradiyka-knijok-1"
82:93:Квартира в Парижі:Ґ. Мюссо:145.0:"https://bookclub.ua/catalog/books/pop/kvartira-v-pariji"
83:94:Чорний хліб:Фоззі (О. Сидоренко) :145.0:"https://bookclub.ua/catalog/books/pop/chorniy-hlib"
84:95:Опівнічний Палац. Книга 2:К. Р. Сафон:205.0:"https://bookclub.ua/catalog/books/pop/opivnichniy-palac-kniga-2"
85:96:Комплект книг «Цвинтар забутих книжок» — 4 книги:К. Р. Сафон:650.0:"https://bookclub.ua/catalog/books/pop/komplekt-knig-cvintar-zabutih-knijok-4-knigi"
86:97:Цвіте терен:О. Кір’ян:155.0:"https://bookclub.ua/catalog/books/pop/cvite-teren"
87:98:Закоханий привид:М. Леві:160.0:"https://bookclub.ua/catalog/books/pop/zakohaniy-privid"
88:99:Історія втечі та повернення. Книга 3:Е.  Ферранте:210.0:"https://bookclub.ua/catalog/books/pop/istoriya-vtechi-ta-povernennya"
89:100:Просто гра:С. Талан:155.0:"https://bookclub.ua/catalog/books/pop/prosto-gra"
90:101:Знайди мене:З. Лешко:125.0:"https://bookclub.ua/catalog/books/pop/znaydi-mene"
91:104:Там, у темній річці:Д. Сеттерфілд:205.0:"https://bookclub.ua/catalog/books/pop/tam-u-temniy-richci"
92:105:Солодка Даруся:М. Матіос:180.0:"https://bookclub.ua/catalog/books/pop/solodka-darusya-1"
93:106:Фортеця для серця:О. Печорна:145.0:"https://bookclub.ua/catalog/books/pop/fortecya-dlya-sercya-1"
94:107:Людина, що хотіла бути щасливою:Л. Гунель:180.0:"https://bookclub.ua/catalog/books/pop/lyudina-shcho-hotila-buti-shchaslivoyu"
95:108:З любов’ю до життя:С. Талан:155.0:"https://bookclub.ua/catalog/books/pop/z-lyubovyu-do-jittya"
96:109:Пташині збори:Р. Ріґґз:240.0:"https://bookclub.ua/catalog/books/pop/ptashini-zbori"
97:110:Таємниче життя письменників:Ґ. Мюссо:120.0:"https://bookclub.ua/catalog/books/pop/taiemniche-jittya-pismennikiv"
98:111:Смарагд:В. Мастєрова:11595.0:"https://bookclub.ua/catalog/books/pop/smaragd"
99:112:Стріла часу, або Природа злочину:М. Еміс:6050.0:"https://bookclub.ua/catalog/books/pop/strila-chasu-abo-priroda-zlochinu"
100:113:Метелик:А. Шарр’єр:120.0:"https://bookclub.ua/catalog/books/pop/metelik"
101:114:Серце не обдуриш:З. Лешко:125.0:"https://bookclub.ua/catalog/books/pop/serce-ne-obdurish"
102:115:Дикий:Ґ. Арр’яґа:145.0:"https://bookclub.ua/catalog/books/pop/dikiy"
103:116:Бот:М. Кідрук:165.0:"https://bookclub.ua/catalog/books/pop/bot"
104:117:РАЙ.центр:Л. Дашвар:139.0:"https://bookclub.ua/catalog/books/pop/raycentr"
105:118:На запах м’яса:Л. Дашвар:139.0:"https://bookclub.ua/catalog/books/pop/na-zapah-myasa"
106:119:Аномалія:А. Новік:155.0:"https://bookclub.ua/catalog/books/pop/anomaliya"
107:120:Тьма і проліски:А. Процайло:5040.0:"https://bookclub.ua/catalog/books/pop/tma-i-proliski"
108:121:Букова земля:М. Матіос:335.0:"https://bookclub.ua/catalog/books/pop/bukova-zemlya"
109:122:Острів Сильвестра:В. Лис:132.0:"https://bookclub.ua/catalog/books/pop/ostriv-silvestra"
110:123:Шлях додому:Б. Кемерон:165.0:"https://bookclub.ua/catalog/books/pop/shlyah-dodomu"
111:125:Між небом і землею:М. Леві:155.0:"https://bookclub.ua/catalog/books/pop/mij-nebom-i-zemleyu"
112:126:Мрія метелика:Л. Щеглова:4030.0:"https://bookclub.ua/catalog/books/pop/mriya-metelika"
113:127:Химерниця:О. Печорна:145.0:"https://bookclub.ua/catalog/books/pop/himernicya"
114:128:Відверто про Клавдію:Д. Кіз:190.0:"https://bookclub.ua/catalog/books/pop/vidverto-pro-klavdiyu"
115:129:Після…:Ґ. Мюссо:215.0:"https://bookclub.ua/catalog/books/pop/pislya"
116:130:Корона на одну ніч:Н. Гуменюк:145.0:"https://bookclub.ua/catalog/books/pop/korona-na-odnu-nich"
117:132:Обітниця:В. Лис:165.0:"https://bookclub.ua/catalog/books/pop/obitnicya"
118:134:Така, як ти:М. Леві:160.0:"https://bookclub.ua/catalog/books/pop/taka-yak-ti"
119:135:Доки світло не згасне назавжди    #ДокиСвітло:М. Кідрук:185.0:"https://bookclub.ua/catalog/books/pop/doki-svitlo-ne-zgasne-nazavjdi-dokisvitlo"
120:136:Багряний колір вічності:Н. Гурницька:155.0:"https://bookclub.ua/catalog/books/pop/bagryaniy-kolir-vichnosti"
121:138:Сонце також зірка:Н. Юн:155.0:"https://bookclub.ua/catalog/books/pop/sonce-takoj-zirka"
122:139:Майстерня ляльок:Е. Макніл:6065.0:"https://bookclub.ua/catalog/books/pop/maysternya-lyalok"
123:140:Зловити промінь щастя. Не вурдалаки (перевидання):С. Талан:155.0:"https://bookclub.ua/catalog/books/pop/zloviti-promin-shchastya-ne-vurdalaki-perevidannya"
124:141:Доторк:Д. Кіз:190.0:"https://bookclub.ua/catalog/books/pop/dotork"
125:142:Букет улюблених квітів:С. Талан:155.0:"https://bookclub.ua/catalog/books/pop/buket-ulyublenih-kvitiv"
126:143:Помилка:С. Талан:155.0:"https://bookclub.ua/catalog/books/pop/pomilka"
127:144:Львів. Спогади. Кохання:Н. Нікалео та ін.:120.0:"https://bookclub.ua/catalog/books/pop/lviv-spogadi-kohannya"
128:147:Чорний ворон. Залишенець:В. Шкляр:200.0:"https://bookclub.ua/catalog/books/pop/chorniy-voron-zalishenec"
129:148:Треба спитати у Бога:В. Шкляр:200.0:"https://bookclub.ua/catalog/books/pop/treba-spitati-u-boga"
130:149:Кров кажана:В. Шкляр:200.0:"https://bookclub.ua/catalog/books/pop/krov-kajana"
131:150:Притулок пророцтв:Д. Кіз:190.0:"https://bookclub.ua/catalog/books/pop/pritulok-proroctv"
132:151:Хіпі:П. Коельйо:155.0:"https://bookclub.ua/catalog/books/pop/hipi"
133:152:Останній спадок:А. Новік:155.0:"https://bookclub.ua/catalog/books/pop/ostanniy-spadok"
134:153:Тінь сови:В. Шкляр:200.0:"https://bookclub.ua/catalog/books/pop/tin-sovi"
135:154:Подорож собаки:Б. Кемерон:165.0:"https://bookclub.ua/catalog/books/pop/podoroj-sobaki"
136:155:Соло для Соломії:В. Лис:132.0:"https://bookclub.ua/catalog/books/pop/solo-dlya-solomiyi"
137:156:Історія світу в 10 1/2 розділах:Д. Барнс:180.0:"https://bookclub.ua/catalog/books/pop/istoriya-svitu-v-10-12-rozdilah"
138:157:Небо належить нам:Л. Оллнатт:180.0:"https://bookclub.ua/catalog/books/pop/nebo-nalejit-nam"
139:158:Ключ:В. Шкляр:200.0:"https://bookclub.ua/catalog/books/pop/klyuch"
140:159:Війни Міллігана. Книга 2:Д. Кіз:190.0:"https://bookclub.ua/catalog/books/pop/viyni-milligana-kniga-2"
141:160:Дожити до весни:Н. Гуменюк:145.0:"https://bookclub.ua/catalog/books/pop/dojiti-do-vesni"
142:161:Моя неймовірна подруга. Книга 1:Е. Ферранте:210.0:"https://bookclub.ua/catalog/books/pop/moya-neymovirna-podruga-kniga-1"
143:162:Ініціація:Л. Дашвар:139.0:"https://bookclub.ua/catalog/books/pop/iniciaciya"
144:163:Червоний Дракон:Т. Гарріс:200.0:"https://bookclub.ua/catalog/books/pop/chervoniy-drakon"
145:164:Три розмови про Україну:В. Кириленко:3040.0:"https://bookclub.ua/catalog/books/pop/tri-rozmovi-pro-ukrayinu"
146:165:Чорне Сонце:В. Шкляр:200.0:"https://bookclub.ua/catalog/books/pop/chorne-sonce"
147:167:І прибуде суддя:В. Лис:132.0:"https://bookclub.ua/catalog/books/pop/i-pribude-suddya"
148:168:Світло, яке ми втратили:Дж. Сантополло:145.0:"https://bookclub.ua/catalog/books/pop/svitlo-yake-mi-vtratili"
149:169:Янголи і демони:Д. Браун:240.0:"https://bookclub.ua/catalog/books/pop/yangoli-i-demoni"
150:170:Інферно:Д. Браун:240.0:"https://bookclub.ua/catalog/books/pop/inferno"
151:171:Цифрова фортеця:Д. Браун:240.0:"https://bookclub.ua/catalog/books/pop/cifrova-fortecya"
152:172:Львів. Пані. Панянки:Н. Нікалео та ін.:120.0:"https://bookclub.ua/catalog/books/pop/lviv-pani-panyanki"
153:174:Джерело. Суперобкладинка:Д. Браун:240.0:"https://bookclub.ua/catalog/books/pop/djerelo-superobkladinka"
154:175:Джерело. Клубне видання:Д. Браун:240.0:"https://bookclub.ua/catalog/books/pop/djerelo-klubne-vidannya"
155:176:Ганнібал:Т. Гарріс:200.0:"https://bookclub.ua/catalog/books/pop/gannibal"
156:177:В’язень Неба. Книга 3:К. Р. Сафон:205.0:"https://bookclub.ua/catalog/books/pop/vyazen-neba-kniga-3"
157:178:Таємна історія:Д. Тартт:260.0:"https://bookclub.ua/catalog/books/pop/taiemna-istoriya"
158:179:П’ята Саллі:Д. Кіз:190.0:"https://bookclub.ua/catalog/books/pop/pyata-salli"
159:180:Оповідь служниці:М. Етвуд:165.0:"https://bookclub.ua/catalog/books/pop/opovid-slujnici"
160:181:Тінь вітру. Книга 1:К. Р. Сафон:215.0:"https://bookclub.ua/catalog/books/pop/tin-vitru-kniga-1"
161:182:Гора між нами:Ч. Мартін:155.0:"https://bookclub.ua/catalog/books/pop/gora-mij-nami"
162:183:Хрещений батько:М. П’юзо:235.0:"https://bookclub.ua/catalog/books/pop/hreshcheniy-batko"
163:184:Всьо ясно:Дж. С. Фоєр:6050.0:"https://bookclub.ua/catalog/books/pop/vso-yasno"
164:185:Маруся:В. Шкляр:200.0:"https://bookclub.ua/catalog/books/pop/marusya"
165:186:Троща:В. Шкляр:200.0:"https://bookclub.ua/catalog/books/pop/troshcha"
166:188:Мовчання ягнят:Т. Гарріс:200.0:"https://bookclub.ua/catalog/books/pop/movchannya-yagnyat"
167:189:Триста поезій:Л. Костенко:180.0:"https://bookclub.ua/catalog/books/pop/trista-poeziy"
168:190:Життя і мета собаки:Б. Кемерон:165.0:"https://bookclub.ua/catalog/books/pop/jittya-i-meta-sobaki"
169:192:Крадійка книжок:М. Зузак:210.0:"https://bookclub.ua/catalog/books/pop/kradiyka-knijok"
170:193:Що впало, те пропало:С. Кінг:240.0:"https://bookclub.ua/catalog/books/pop/shcho-vpalo-te-propalo"
171:196:Мелодія кави в тональності сподівання. Книга 2:Н. Гурницька:155.0:"https://bookclub.ua/catalog/books/pop/melodiya-kavi-v-tonalnosti-spodivannya-kniga-2"
172:197:Останній лист від твого коханого:Дж. Мойєс:220.0:"https://bookclub.ua/catalog/books/love/ostanniy-list-vid-tvogo-kohanogo-1"
173:198:Щасливі кроки під дощем:Дж. Мойєс:220.0:"https://bookclub.ua/catalog/books/love/shchaslivi-kroki-pid-doshchem"
174:199:Ожинове вино:Дж. Гарріс:210.0:"https://bookclub.ua/catalog/books/love/ojinove-vino"
175:200:Книгаренька щастя на березі:Дж. Колґан:300.0:"https://bookclub.ua/catalog/books/love/knigarenka-shchastya-na-berezi"
176:201:Найяскравіші зорі:А. Тодд:230.0:"https://bookclub.ua/catalog/books/love/nayyaskravishi-zori"
177:202:Найтемніший місяць:А. Тодд:230.0:"https://bookclub.ua/catalog/books/love/naytemnishiy-misyac"
178:203:Два життя Лідії Берд:Дж. Сільвер:215.0:"https://bookclub.ua/catalog/books/love/dva-jittya-lidiyi-berd"
179:204:Postscript:С. Ахерн:250.0:"https://bookclub.ua/catalog/books/love/postscript"
180:205:Маленька книгарня щастя:Дж. Колґан:300.0:"https://bookclub.ua/catalog/books/love/malenka-knigarnya-shchastya"
181:206:Таврована:С. Ахерн:200.0:"https://bookclub.ua/catalog/books/love/tavrovana-1"
182:207:Цитадель:А. Дж. Кронін:280.0:"https://bookclub.ua/catalog/books/love/citadel-2"
183:208:Комплект «Крепостная» из 3-х книг:В. Шевяхова, Т. Пристаецкая, О. Кржечевская, О. Косенко:540.0:"https://bookclub.ua/catalog/books/love/komplekt-krepostnaya-iz-3-h-knig"
184:209:Солодка печаль:Д. Ніколлз:225.0:"https://bookclub.ua/catalog/books/love/solodka-pechal"
185:210:Крепостная 2. По ту сторону свободы:В. Шевяхова, Т. Пристаецкая, О. Кржечевская :200.0:"https://bookclub.ua/catalog/books/love/krepostnaya-2-po-tu-storonu-svobody"
186:211:Крепостная. Без права на любовь:В. Шевяхова, Т. Пристаецкая, О. Кржечевская :200.0:"https://bookclub.ua/catalog/books/love/krepostnaya-bez-prava-na-lyubov"
187:212:Вражда и любовь:Дж. Линдсей:10085.0:"https://bookclub.ua/catalog/books/love/vrajda-i-lyubov-1"
188:213:Как подскажет сердце:Дж. Линдсей:10085.0:"https://bookclub.ua/catalog/books/love/kak-podskajet-serdce-2"
189:214:Сирота с Манхэттена. Слезы Гудзона. Книга 3:М.-Б. Дюпюи:235.0:"https://bookclub.ua/catalog/books/love/sirota-s-manhettena-slezy-gudzona-kniga-3"
190:216:Та сама я. Книга 3:Дж. Мойєс:155.0:"https://bookclub.ua/catalog/books/love/ta-sama-ya-kniga-3"
191:217:Після тебе. Книга 2:Дж. Мойєс:155.0:"https://bookclub.ua/catalog/books/love/pislya-tebe-kniga-2-1"
192:218:До зустрічі з тобою. Книга 1:Дж. Мойєс:155.0:"https://bookclub.ua/catalog/books/love/do-zustrichi-z-toboyu-kniga-1-2"
193:219:Теплі історії про справжнє:О. Саліпа:117.0:"https://bookclub.ua/catalog/books/love/tepli-istoriyi-pro-spravjnie"
194:220:Зламані речі:О. Саліпа:130.0:"https://bookclub.ua/catalog/books/love/zlamani-rechi"
195:221:Рабиня пристрасті:Б. Смолл:215.0:"https://bookclub.ua/catalog/books/love/rabinya-pristrasti"
196:222:Дарунки:Д. Стіл:8570.0:"https://bookclub.ua/catalog/books/love/darunki-1"
197:223:Чари:Д. Стіл:8570.0:"https://bookclub.ua/catalog/books/love/chari-1"
198:224:Останній шанс на кохання:Л. Волок:10990.0:"https://bookclub.ua/catalog/books/love/ostanniy-shans-na-kohannya"
199:225:Колискова для Софії:Н. Фіалко:130.0:"https://bookclub.ua/catalog/books/love/koliskova-dlya-sofiyi"
200:226:Платонічне кохання:О. Бурлака:11595.0:"https://bookclub.ua/catalog/books/love/platonichne-kohannya"
201:227:P.S. Я навчу тебе знову...:К. Рейлі:125.0:"https://bookclub.ua/catalog/books/love/ps-ya-navchu-tebe-znovu"
202:228:Три метри над рівнем неба:Ф. Мочча:120.0:"https://bookclub.ua/catalog/books/love/tri-metri-nad-rivnem-neba"
203:229:Донна Анна:Л. Романчук:4030.0:"https://bookclub.ua/catalog/books/love/donna-anna"
204:230:Брутальний лікар:Н. Нікалео:130.0:"https://bookclub.ua/catalog/books/love/brutalniy-likar"
205:231:Адора. Візантійська принцеса: Б. Смолл:215.0:"https://bookclub.ua/catalog/books/love/adora-vizantiyska-princesa"
206:232:Наречені з того світу:А. Моро:5040.0:"https://bookclub.ua/catalog/books/love/narecheni-z-togo-svitu"
207:233:На крилах мрії:Дж. Мойєс:210.0:"https://bookclub.ua/catalog/books/love/na-krilah-mriyi"
208:234:Срібна затока:Дж. Мойєс:210.0:"https://bookclub.ua/catalog/books/love/sribna-zatoka"
209:235:Кохання з першого погляду:Н. Фіалко:130.0:"https://bookclub.ua/catalog/books/love/kohannya-z-pershogo-poglyadu"
210:237:Чужі гріхи:Т. П’янкова:10085.0:"https://bookclub.ua/catalog/books/love/chuji-grihi"
211:238:Повелителька ліхтарів: О. Волинська:11090.0:"https://bookclub.ua/catalog/books/love/povelitelka-lihtariv"
212:239:Подаруй мені зірку:Дж. Мойєс:210.0:"https://bookclub.ua/catalog/books/love/podaruy-meni-zirku"
213:240:Жіночий лікар:Г. Мате:8579.0:"https://bookclub.ua/catalog/books/love/jinochiy-likar"
214:241:Янголятко:К. Мак-Каллоу:165.0:"https://bookclub.ua/catalog/books/pop/yangolyatko"
215:242:Та сама я:Дж. Мойєс:210.0:"https://bookclub.ua/catalog/books/love/ta-sama-ya"
216:243:Один плюс один:Дж. Мойєс:210.0:"https://bookclub.ua/catalog/books/love/odin-plyus-odin"
217:244:Голос перепілки:М. Ткачівська:11595.0:"https://bookclub.ua/catalog/books/love/golos-perepilki"
218:245:Париж для самотніх та інші історії:Дж. Мойєс:210.0:"https://bookclub.ua/catalog/books/love/parij-dlya-samotnih-ta-inshi-istoriyi"
219:246:Після тебе. Книга 2:Дж. Мойєс:210.0:"https://bookclub.ua/catalog/books/love/pislya-tebe-kniga-2"
220:247:До зустрічі з тобою. Книга 1:Дж. Мойєс:210.0:"https://bookclub.ua/catalog/books/love/do-zustrichi-z-toboyu-kniga-1"
221:248:Проклята краса:Д. Гнатко:155.0:"https://bookclub.ua/catalog/books/love/proklyata-krasa"
